hash,name,name_source,name_candidates,n_models,as_root,in_swit,as_leaf,anim_tracks,anim_skel,depth_min,depth_max,max_bbox,offset,states,example_models
0x0FFDE8C8,shanty_env_bush01,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x0FFDE8C8
0x10090795,pmcoutpost_column_noreflection,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x10090795
0x101EB4E1,,,0,1,0,1,1,0,0,5,5,4.04,0,break_piece,0xE6027C27
0x102A56A1,,,0,1,0,0,1,0,0,6,6,1.70,0,break_piece,0x1125CB99
0x10424CD7,,,0,1,0,0,1,0,0,4,4,0.61,0,break_piece,0x74474CB1
0x104449E1,,,0,1,0,1,1,0,0,5,5,2.12,1,break_piece,0x25FE00A7
0x1046CA05,,,0,1,0,0,1,0,0,4,4,0.61,0,break_piece,0x74474CB1
0x10528B8B,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0x0B7CC1B7
0x10579972,,,0,1,0,0,1,0,0,1,1,0.03,1,static,0x04ED3522
0x10610F3C,,,0,1,0,1,1,0,0,5,5,6.32,1,break_piece,0x0B7CC1B7
0x107F0E47,bone_rotor_blade_3,rainbow,1,1,0,0,1,0,0,7,7,7.42,0,intact,0xF6DEC8EA
0x10838B75,bone_rotor_blade_1,rainbow,1,1,0,0,1,0,0,7,7,7.42,0,intact,0xF6DEC8EA
0x108C48AC,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x7D808EF2
0x1096C128,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x1096C128
0x10984459,,,0,1,0,0,1,0,0,5,5,1.25,0,intact,0xCDC5617A
0x109B75F2,slice1a_propdebris68,rainbow,1,1,0,1,1,0,0,4,4,4.95,1,break_piece,0x964451A0
0x10A1D397,pmc_veh_motorcycle_mattias,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x10A1D397
0x10A3D14D,global_radioa,rainbow,1,1,1,0,1,0,0,0,0,0.53,0,,0x10A3D14D
0x10A7796B,proutpost_att_neona,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x10A7796B
0x10C55273,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0x35992F99
0x10D2DCCA,hp_fx_parachute,rainbow,1,1,0,0,1,0,0,1,1,0.03,1,,0xF67B3FD5
0x10D510A8,bone_flap1_r_pitch,rainbow,1,1,0,0,1,0,0,3,3,4.40,1,,0x32FBE556
0x10E440D7,,,0,1,0,1,1,0,0,3,3,0.03,0,break_piece,0x066F550B
0x10EC63AF,,,0,1,1,0,0,0,0,0,0,0.03,0,,0x10EC63AF
0x10F5A969,slice1f_propattach01_pristine,rainbow,1,1,0,1,1,0,0,4,4,11.19,0,intact,0x35992F99
0x10F809A9,,,0,1,0,0,0,0,0,1,1,0.03,1,,0x1FBFBB4B
0x10FE2103,,,0,1,0,0,1,0,0,6,6,2.07,0,break_piece,0xCDC5617A
0x110E9F30,,,0,1,0,0,0,0,0,5,5,0.28,1,break_piece,0xB993D852
0x1125CB99,oc_veh_semi_austin,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x1125CB99
0x11335853,global_bld_potty01,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x11335853
0x1138628A,,,0,1,0,0,0,0,0,3,3,0.03,1,break_piece,0x25FE00A7
0x114C9E49,,,0,1,0,0,0,0,0,3,3,0.03,0,break_piece,0x25FE00A7
0x115B8420,sign02,rainbow,1,1,1,0,1,0,0,0,0,0.03,0,static,0x115B8420
0x11640B62,vz_veh_tank_amx30_base,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x11640B62
0x11648A5C,,,0,1,0,1,1,0,0,4,4,4.10,0,break_piece,0x7EC3FC58
0x116D895F,,,0,1,0,1,1,0,0,5,5,7.99,1,break_piece,0x618526A4
0x117330E8,,,0,1,0,1,0,0,0,5,5,4.42,0,break_piece,0xE54047D5
0x11755AC4,global_lampposta,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x11755AC4
0x1179C105,,,0,1,0,0,1,0,0,3,3,2.10,0,,0x14D94B9B
0x1181220C,hp_fx_explosionb,rainbow,1,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x618526A4
0x11AA4CF6,,,0,1,1,0,1,0,0,0,0,1.12,0,,0x11AA4CF6
0x11C2DEF9,village_bld_farming04,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x11C2DEF9
0x11C34839,hp_deserteagle,rainbow,1,1,1,0,0,0,0,0,0,0.36,0,static,0x622EB29F
0x11DA641D,,,0,1,1,0,0,0,0,0,0,1.22,0,static,0xD1575ABB
0x11DE0583,piece2a_propdebris39,rainbow,1,1,0,1,1,0,0,3,3,4.53,1,break_piece,0x5DC2D1E2
0x11DFB98D,,,0,1,0,1,1,0,0,5,5,4.04,1,break_piece,0xE6027C27
0x11E79281,,,0,1,0,1,1,0,0,5,5,5.65,1,break_piece,0x35992F99
0x11EA5D4A,village_lampcolemana,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x11EA5D4A
0x11F16DFD,,,0,1,0,1,1,0,0,6,6,0.41,1,break_piece,0x02195587
0x11FD727C,,,0,1,1,0,0,0,0,0,0,0.03,0,,0x11FD727C
0x1203E036,jungle_env_plantsmall03,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x1203E036
0x120DBBF9,,,0,1,0,0,1,0,0,4,4,0.03,1,intact,0xC733E65D
0x120F55F0,,,0,1,0,0,1,0,0,4,4,0.03,1,break_piece,0xD1968AF1
0x120FF518,piece2d_propdebris00,rainbow,1,1,0,1,1,0,0,3,3,5.59,1,break_piece,0x04CC21CD
0x12181179,gr_veh_truck_m151_50cal,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x12181179
0x1219C130,,,0,1,0,0,1,0,0,2,2,1.88,1,,0xC1E0DE18
0x121F2141,,,0,1,0,1,1,0,0,5,5,4.58,0,intact,0x2B97DD31
0x122FD2FD,piece2z_propattach01,rainbow,1,1,0,0,0,0,0,3,3,0.03,1,intact,0xB6B946F4
0x12358513,,,0,1,0,1,0,0,0,5,5,0.03,1,break_piece,0xDDE0070C
0x1247DD93,bone_stabiliser_r,rainbow,1,1,0,0,1,0,0,2,2,2.62,1,,0x722BEA76
0x1251862C,,,0,1,1,0,0,0,0,0,0,0.03,0,,0x1251862C
0x12551ECE,global_moneysuitcase,rainbow,1,1,2,0,0,0,0,0,0,0.03,0,static,0x12551ECE
0x126E37E6,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x22435EEA
0x12732DD2,gr_veh_tank_m551sheridan,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x12732DD2
0x1273519E,floor00.slice3b,rainbow,1,1,0,0,0,0,0,1,1,0.03,0,static,0xFD0229C3
0x127F27BF,piece6a_propdebris17,rainbow,1,1,0,1,1,0,0,3,3,1.21,1,break_piece,0xC68ADB00
0x1282963C,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x1282963C
0x12895C41,caracas_bld_theater01_pile_xx0,rainbow,1,1,0,1,1,0,0,1,1,1.29,0,intact,0xEA7F9F3F
0x129AF8B1,,,0,1,0,1,1,0,0,6,6,1.76,0,intact,0x0F9B9B04
0x129D989E,,,0,1,0,0,1,0,0,3,3,2.55,0,,0x14D94B9B
0x129EB31C,,,0,1,0,1,1,0,0,1,1,1.34,0,break_piece,0x2703554F
0x129F3BA9,proutpost_fueltanks,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x129F3BA9
0x12A8E72C,,,0,1,0,1,1,0,0,1,1,1.34,0,intact,0x759BDE16
0x12B2BD31,oilrig_tankmeda,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x12B2BD31
0x12B8B1C4,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x066F550B
0x12BFD7DD,piece5p_propdebris33,rainbow,1,1,0,1,1,0,0,3,3,3.32,1,break_piece,0x50AACA22
0x12C02AE0,,,0,1,0,0,1,0,0,3,3,2.55,0,,0x14D94B9B
0x12CF094D,,,0,1,0,1,1,0,0,2,2,0.45,0,break_piece,0xF245AC63
0x12E98D83,,,0,1,0,0,1,0,0,1,1,0.03,1,,0x114FB0B3
0x12EE3F66,slice1c_propdebris22,rainbow,1,1,0,1,1,0,0,4,4,4.95,0,break_piece,0xD506BE7E
0x12FFA6A7,,,0,1,0,0,1,0,0,6,6,1.66,0,break_piece,0x155C8246
0x131B2E6D,,,0,1,0,0,1,0,0,5,5,10.41,0,intact,0x149FC407
0x132322F4,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0xB0D4E642
0x1327A022,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0xB0D4E642
0x133344D7,,,0,1,0,0,1,0,0,4,4,0.03,0,break_piece,0x0189C80A
0x1333ECBA,,,0,1,0,0,1,0,0,5,5,2.07,0,intact,0xCDC5617A
0x133F61FC,,,0,1,0,0,1,0,0,6,6,1.04,0,break_piece,0x80C357EC
0x13417609,groutpost_bld_cranemining,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x13417609
0x134414C5,floor02.piece2a_propattach02,rainbow,1,1,0,0,0,0,0,3,3,0.03,0,break_piece,0xAC3CD893
0x1347F3F2,,,0,1,0,0,1,0,0,4,4,0.03,1,break_piece,0x770E7949
0x134C9C7F,piece1b_propattach16_ruin,rainbow,1,1,0,1,1,0,0,4,4,1.31,1,intact,0x6B3A45A6
0x134E4AA6,,,0,1,0,0,0,0,0,6,6,0.03,1,break_piece,0xC1EEB3B3
0x134EBB53,sign05,rainbow,1,1,2,0,0,0,0,0,0,0.03,0,static,0x134EBB53
0x1357C18F,,,0,1,0,1,1,0,0,4,4,3.43,0,break_piece,0x7EC3FC58
0x13705BEA,,,0,1,1,0,1,0,0,0,0,10.59,0,,0x13705BEA
0x13709C60,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x13709C60
0x1377D962,sign26,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x1377D962
0x137EEDEC,bone_pitch_a,rainbow,1,1,0,0,0,0,0,4,4,1.40,1,intact,0x7A5DCB7C
0x138DF125,hp_fx_explosiong,rainbow,1,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x618526A4
0x13A86EF7,civ_veh_boat_saltonsea,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x13A86EF7
0x13A913D7,,,0,1,0,1,1,0,0,5,5,4.75,1,break_piece,0x35992F99
0x13AB3AD4,,,0,1,0,0,1,0,0,3,3,0.65,1,break_piece,0x461F1A3A
0x13B204C7,global_env_rocksmoss02,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,,0x13B204C7
0x13B569E5,maracaiboruins_bld_govtbld,rainbow,1,1,1,0,1,0,0,0,0,73.67,0,,0x13B569E5
0x13B61A0B,,,0,1,0,1,1,0,0,5,5,7.78,1,break_piece,0x2E3C0B49
0x13BFAF0E,vzoutpost_bld_garage,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x13BFAF0E
0x13C4AD80,,,0,1,0,0,1,0,0,4,4,0.03,1,intact,0x4FC2D374
0x13C93783,,,0,1,0,0,1,0,0,6,6,1.62,0,break_piece,0xC7C3C08C
0x13D0A866,piece5h,rainbow,1,1,0,0,0,0,0,1,1,0.03,0,static,0x2CE290F9
0x13D2BC1F,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x13D2BC1F
0x13D2DE59,,,0,1,0,0,1,0,0,2,2,8.20,1,,0xA2AB2E44
0x13DC6E12,,,0,1,0,0,1,0,0,6,6,0.89,0,break_piece,0xE8E58109
0x13EB0400,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x13EB0400
0x13F46ECE,hp_snap_piece1b_oilrig_tankmedA_b,rainbow,1,1,0,0,1,0,0,2,2,0.03,1,static,0xD44C2215
0x13F85F16,,,0,1,0,0,1,0,0,3,3,2.10,0,,0x14D94B9B
0x13FBB23F,,,0,1,0,1,1,0,0,1,1,0.54,0,intact,0x5C6315A6
0x1400332A,,,0,1,1,0,1,0,0,0,0,25.49,0,,0x1400332A
0x140400C1,commercial_bld_segment8x8c,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x140400C1
0x1406C9FC,,,0,1,0,0,1,0,0,8,8,0.18,0,break_piece,0xC1EEB3B3
0x140A4195,,,0,1,1,0,0,0,0,0,0,0.03,0,,0x140A4195
0x140F540C,,,0,1,0,1,1,0,0,1,1,0.51,0,intact,0x759BDE16
0x141C17ED,piece2a_propdebris42,rainbow,1,1,0,1,1,0,0,3,3,2.98,1,break_piece,0x5DC2D1E2
0x14219A70,residential_bld_segment16x16b,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x14219A70
0x142C39ED,,,0,1,0,0,1,0,0,3,3,1.63,1,,0x33C8B389
0x14309B8F,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x14309B8F
0x14400F0B,shanty_bld_housegroupsmall03,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x14400F0B
0x14448C39,shanty_bld_housegroupsmall01,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x14448C39
0x14525899,piece1a_propdebris81,rainbow,1,1,0,1,1,0,0,3,3,9.02,1,break_piece,0x1923143C
0x145A8904,,,0,1,0,1,1,0,0,5,5,4.50,1,break_piece,0x818E5819
0x145F0632,,,0,1,0,1,1,0,0,5,5,3.00,1,break_piece,0x818E5819
0x1465E051,piece1a_propdebris89,rainbow,1,1,0,1,1,0,0,3,3,10.78,1,break_piece,0x1923143C
0x1469E07C,,,0,1,0,0,1,0,0,6,6,1.18,0,break_piece,0xC159BBC9
0x1482451D,slice5d_propdebris02,rainbow,1,1,0,1,1,0,0,3,3,2.38,1,break_piece,0x04CC21CD
0x149E11B8,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0xE59723FD
0x149FC407,maracaibo_bld_skyscraper02,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x149FC407
0x14A966DD,,,0,1,0,0,1,0,0,5,5,0.03,0,break_piece,0x25FE00A7
0x14B0E28A,piece5f_propdebris18,rainbow,1,1,0,1,1,0,0,3,3,1.09,1,break_piece,0xBFE24A41
0x14B36213,,,0,1,0,0,1,0,0,3,3,2.55,0,,0x14D94B9B
0x14BBE333,,,0,1,0,0,1,0,0,4,4,0.03,1,break_piece,0x319D840A
0x14D7D085,,,0,1,0,0,0,0,0,3,3,1.01,1,break_piece,0xB993D852
0x14D94B9B,maracaibo_park,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,,0x14D94B9B
0x14EB59BF,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0x319D840A
0x14F4F57E,slice7a_propdebris04,rainbow,1,1,0,1,1,0,0,3,3,4.25,1,break_piece,0x04CC21CD
0x14FA9C54,floor01.slice2c_propdebris02,rainbow,1,1,0,1,1,0,0,4,4,5.70,1,break_piece,0x149FC407
0x150A18ED,piece7b_pristine,rainbow,1,1,0,1,1,0,0,2,2,7.70,0,intact,0xA1846C79
0x15103AEC,,,0,1,0,0,1,0,0,6,6,1.05,0,break_piece,0xBBDC51DD
0x1517BBCD,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0xB6B946F4
0x152051E6,hp_pmc02_starter,rainbow,1,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x39AF17DC
0x15233D77,hp_fx_leaves_palm_b,rainbow,1,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x799C0CA2
0x15275FC8,bone_prop_l,rainbow,1,1,0,0,1,0,0,3,3,0.54,1,intact,0x60E7FFEB
0x1545CE0A,,,0,1,0,1,1,0,0,1,1,1.34,0,intact,0x759BDE16
0x1558E47E,slice3f,rainbow,1,1,0,0,0,0,0,1,1,0.03,0,static,0x04CC21CD
0x155C8246,civ_veh_semi_mark,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x155C8246
0x155E5F33,industrial_bld_smokestack,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x155E5F33
0x156157E7,village_bld_shacksmall01,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x156157E7
0x156B1738,global_env_treeplaza03,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x156B1738
0x156B2499,,,0,1,0,0,1,0,0,1,1,0.76,1,,0x223593E1
0x158AECC9,,,0,1,0,0,1,0,0,6,6,1.03,0,break_piece,0x12732DD2
0x158B1D02,,,0,1,0,1,1,0,0,6,6,0.96,0,intact,0xB32053A7
0x15938B0B,,,0,1,0,1,1,0,0,5,5,14.22,1,break_piece,0x618526A4
0x159EB7FD,floor01.piece1c_propattach12_pristine,rainbow,1,1,0,1,1,0,0,4,4,10.76,0,intact,0xD44C2215
0x15B32E10,,,0,1,0,1,0,0,0,5,5,0.03,1,break_piece,0xEAA1C080
0x15C84E92,,,0,1,0,1,1,0,0,5,5,4.04,1,break_piece,0xE6027C27
0x15C8E3D5,slice6d_propdebris09,rainbow,1,1,0,1,1,0,0,3,3,4.21,1,break_piece,0x04CC21CD
0x15DD0085,,,0,1,0,0,2,0,0,1,1,0.03,1,,0x9B8EF8C6
0x15DE65B8,,,0,1,0,0,0,0,0,3,3,0.03,1,break_piece,0x74474CB1
0x15E2E2E6,,,0,1,0,0,0,0,0,3,3,0.03,1,break_piece,0x74474CB1
0x15FCE8BC,,,0,1,0,0,1,0,0,1,1,2.25,1,,0x1FBFBB4B
0x16089048,L1_closeup11,rainbow,1,1,0,0,1,0,0,6,6,0.95,0,break_piece,0x8CA421C3
0x160AAD5B,pmcoutpost_walla,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x160AAD5B
0x160C0F35,,,0,1,0,1,1,0,0,1,1,0.22,0,intact,0x4AB6F9B6
0x160CAF4D,piece3b_propdebris20,rainbow,1,1,0,1,1,0,0,3,3,1.09,1,break_piece,0xF4AF3C5B
0x16192E71,,,0,1,0,1,1,0,0,4,4,4.40,1,break_piece,0xD1968AF1
0x161F387B,,,0,1,0,1,1,0,0,5,5,5.12,0,intact,0x8C58E7EB
0x1623BB16,civ_veh_truck_thunder,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x1623BB16
0x162E0BBA,global_billboard_wall01,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x162E0BBA
0x16334D1C,caracas_earthquake_tos,rainbow,1,1,0,1,1,0,0,1,1,0.58,0,intact,0x60A4EEF3
0x16362DF2,,,0,1,0,0,1,0,0,6,6,1.08,0,break_piece,0x8C83F560
0x16497BF1,ch_veh_tank_plz45b,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x16497BF1
0x164F009D,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0xFF7ABB3B
0x16516BB1,hp_m34wp,rainbow,1,1,1,0,1,0,0,0,0,0.21,0,,0xFA394A93
0x165F7C10,proutpost_bld_bunker,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x165F7C10
0x167D449D,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x167D449D
0x167F50F8,,,0,1,0,0,1,0,0,6,6,1.04,1,break_piece,0x80659E62
0x168586CF,global_drink,rainbow,1,1,1,0,1,0,0,0,0,0.19,0,,0x168586CF
0x169148EB,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0xE59723FD
0x16970F43,oilrig_cranelargea,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x16970F43
0x16A3E34A,slice1a_propattach26,rainbow,1,1,0,0,0,0,0,3,3,0.03,1,break_piece,0xDDBA557D
0x16A996EC,,,0,1,0,0,1,0,0,5,5,2.07,0,intact,0xCDC5617A
0x16ACCBBE,,,0,1,0,0,1,0,0,6,6,0.91,0,break_piece,0x16497BF1
0x16B2F4E3,village_bld_docks02,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x16B2F4E3
0x16C0335D,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0xBBD8D408
0x16C1349B,global_vendingmachine02,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x16C1349B
0x16C52BBC,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x7604B190
0x16CC08D4,,,0,1,0,1,1,0,0,5,5,3.81,1,break_piece,0xC1527544
0x16CF5E00,,,0,1,0,0,1,0,0,6,6,0.91,0,break_piece,0x16497BF1
0x16DA1847,,,0,1,0,1,1,0,0,1,1,0.52,0,intact,0x2703554F
0x16E1B717,hp_barreltip_hellfire_A,rainbow,1,1,0,0,1,0,0,4,4,0.03,1,break_piece,0xC23032BC
0x16E75527,,,0,1,0,0,1,0,0,3,3,0.03,1,intact,0xE59723FD
0x16EC6CCF,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0xCA20C1D9
0x16F16280,,,0,1,0,0,1,0,0,6,6,0.03,0,break_piece,0x9FCAE910
0x1701F436,piece1a_propattach23_pristine,rainbow,1,1,0,1,1,0,0,4,4,1.06,0,break_piece,0xE5133554
0x17128250,merida_signa,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x17128250
0x17141795,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0x319D840A
0x171AEC07,,,0,1,0,0,1,0,0,3,3,2.55,0,,0x14D94B9B
0x171F6935,,,0,1,0,0,1,0,0,3,3,2.55,0,,0x14D94B9B
0x17262EA8,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0xB0D4E642
0x1726738C,slice6d_ruin,rainbow,1,1,0,1,0,0,0,2,2,43.37,0,break_piece,0x04CC21CD
0x172AABD6,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0xB0D4E642
0x173328F8,bone_massive_2x1_c,rainbow,1,1,0,0,1,0,0,3,3,11.18,1,intact,0x0BB034DD
0x173698EA,floor01.piece5i_propdebris03_ruia,rainbow,1,1,0,0,0,0,0,3,3,0.03,1,break_piece,0x74474CB1
0x17503342,,,0,1,0,0,1,0,0,6,6,1.54,0,break_piece,0x25BB5EA6
0x1760029D,,,0,1,0,1,1,0,0,5,5,1.70,0,break_piece,0xE31521AD
0x1768BB80,piece7a_propdebris37,rainbow,1,1,0,1,1,0,0,3,3,1.64,1,break_piece,0xCE866A6A
0x176F560F,slice1a_propattach22_ruin,rainbow,1,1,0,1,1,0,0,4,4,3.57,1,break_piece,0x50AACA22
0x177AD09D,,,0,1,0,1,1,0,0,6,6,0.86,1,break_piece,0xE9E253D5
0x17827B11,,,0,1,0,0,1,0,0,5,5,0.03,1,intact,0x35992F99
0x1784C608,,,0,1,0,0,1,0,0,4,4,1.15,1,break_piece,0x25B3F7BC
0x17893A0B,,,0,1,1,0,1,0,0,0,0,0.36,0,,0x17893A0B
0x179A7702,civ_veh_truck_ambulance,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x179A7702
0x179DDBA6,hp_mount_ll,rainbow,1,1,0,0,1,0,0,4,4,0.03,0,break_piece,0xF6DEC8EA
0x179FB150,docks_docksmall,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x179FB150
0x17A66543,,,0,1,0,1,1,0,0,5,5,7.55,1,break_piece,0x35992F99
0x17AA5B86,,,0,1,0,1,0,0,0,3,3,7.02,1,break_piece,0x08E25CDC
0x17AC1E1D,,,0,1,0,0,1,0,0,6,6,1.30,0,break_piece,0x2D1D4D03
0x17C9EEC6,,,0,1,1,0,1,0,0,0,0,7.80,0,,0x17C9EEC6
0x17CA9A9B,bone_bomb_l,rainbow,1,1,0,0,1,0,0,4,4,2.27,1,break_piece,0x25B3F7BC
0x17D19CEB,,,0,1,0,0,0,0,0,3,3,0.03,1,break_piece,0x74474CB1
0x17D20897,,,0,1,0,0,1,0,0,6,6,1.03,0,break_piece,0x12732DD2
0x17DFA12E,,,0,1,0,1,1,0,0,5,5,4.04,0,break_piece,0x2F1F099B
0x17E74C76,bone_yaw_mast_r,rainbow,1,1,0,0,0,0,0,4,4,1.67,1,intact,0x74EB59B1
0x18200717,piece2h,rainbow,1,1,0,0,0,0,0,1,1,0.03,0,static,0x91E2FC68
0x183D4AA8,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x183D4AA8
0x1840B8C3,,,0,1,0,0,1,0,0,1,1,10.96,1,,0x1FBFBB4B
0x184188DA,caracas_wallshort,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x184188DA
0x1848D3A7,,,0,1,0,1,1,0,0,5,5,7.33,1,break_piece,0x25FE00A7
0x184BCA5B,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0xB993D852
0x18674F1F,civ_veh_motorcycle_scooter,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x18674F1F
0x1869A7E0,,,0,1,0,0,1,0,0,5,5,2.25,0,intact,0xA26387A9
0x186DD425,,,0,1,1,0,1,0,0,0,0,0.50,0,,0x186DD425
0x186EDECB,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0x8CCEB4D8
0x18782776,,,0,1,1,0,0,0,0,0,0,0.03,0,static,0x9FCAE910
0x1887271C,caracas_bld_theater01_pile_xx1,rainbow,1,1,0,1,1,0,0,1,1,1.29,0,intact,0xEA7F9F3F
0x1889CBE3,global_weapon_thinner1,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x1889CBE3
0x1892F30B,bone_yaw_rudder_r,rainbow,1,1,0,0,1,0,0,4,4,1.77,1,intact,0xA176803B
0x18967F59,slice2a_propdebris06,rainbow,1,1,0,1,1,0,0,3,3,4.23,1,break_piece,0x9DF6B30B
0x18978D19,global_barrelmarketd,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x18978D19
0x18B4FFFB,,,0,1,0,0,0,0,0,2,2,0.03,1,,0x14D94B9B
0x18B97D29,,,0,1,0,0,0,0,0,2,2,0.03,1,,0x14D94B9B
0x18C1A80E,oilrig_att_pipes_flatbed_a4,rainbow,1,1,0,1,1,0,0,5,5,2.16,0,break_piece,0xB0D4E642
0x18C95C46,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0x402B00E9
0x18CDD05A,,,0,1,0,0,1,0,0,1,1,0.03,1,,0xB19C5FE4
0x18E4A55F,,,0,1,0,1,1,0,0,5,5,4.04,0,break_piece,0xE6027C27
0x18F40E64,,,0,1,0,1,1,0,0,6,6,2.51,1,break_piece,0x179A7702
0x18F9B06D,,,0,1,0,0,1,0,0,6,6,2.07,0,break_piece,0xCDC5617A
0x18FF5B32,,,0,1,1,0,1,0,0,0,0,0.20,0,,0x374AA73F
0x1903A169,vz_veh_truck_m35,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x1903A169
0x1906236B,floor02.piece1a_propdebris27,rainbow,1,1,0,1,1,0,0,3,3,9.29,1,break_piece,0x601A1292
0x19119247,,,0,1,0,1,1,0,0,5,5,4.64,1,break_piece,0x25FE00A7
0x191965DB,,,0,1,0,0,1,0,0,3,3,0.03,1,break_piece,0xB0D4E642
0x191C53FB,pmcoutpost_coverflowerpot,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x191C53FB
0x191D5D76,vz_veh_truck_m35_aa,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x191D5D76
0x1923143C,jungle_wallgate,rainbow,1,1,1,0,0,0,0,0,0,0.03,0,static,0x1923143C
0x1926602B,bone_massive_2x1_d,rainbow,1,1,0,0,1,0,0,3,3,8.96,1,intact,0x89A8AC72
0x192AB0B2,,,0,1,0,0,1,0,0,5,5,0.03,1,break_piece,0xB993D852
0x193290B2,,,0,1,0,0,1,0,0,6,6,1.39,0,break_piece,0xEC0DAFF2
0x19425381,piece3h_propdebris22,rainbow,1,1,0,1,1,0,0,3,3,3.55,1,break_piece,0x2CE290F9
