model,node_idx,hash,parent,depth,wx,wy,wz,leaf,in_swit
0x7C77ACCB,75,0x99E448CC,0x47DBD52E,6,-8.5011,4.0393,12.2695,1,0
0x7C77ACCB,76,0x524CA898,0x4C07884D,4,-8.5011,4.0393,12.2695,0,1
0x7C77ACCB,77,0x98C6D1CD,0x524CA898,5,-8.5011,4.0393,12.2695,1,0
0x7C77ACCB,78,0x13E74771,0x133BCDEC,6,-8.5023,8.0384,12.2652,1,0
0x7C77ACCB,79,0x7F40D826,0x5F86CE47,4,-8.5023,8.0384,12.2652,0,1
0x7C77ACCB,80,0x6EC45118,0x7F40D826,5,-8.5023,8.0384,12.2652,1,0
0x7C77ACCB,81,0x39E9C1DA,0xB441611B,6,-13.0435,0.0000,11.5827,1,0
0x7C77ACCB,82,0x0D236BE5,0x3D845A2A,4,-13.0435,0.0000,11.5827,0,1
0x7C77ACCB,83,0x78C2223F,0x0D236BE5,5,-13.0435,0.0000,11.5827,1,0
0x7C77ACCB,84,0x1BEBD137,0xAAFCF582,6,-13.0388,4.0157,11.5814,1,0
0x7C77ACCB,85,0xD1E3186C,0xD76DF349,4,-13.0388,4.0157,11.5814,0,1
0x7C77ACCB,86,0x16BF4962,0xD1E3186C,5,-13.0388,4.0157,11.5814,1,0
0x7C77ACCB,87,0x31EE3270,0x86D2E231,6,-13.0392,7.9929,11.5945,1,0
0x7C77ACCB,88,0x7E8ACAC3,0xBD6B8BC4,4,-13.0392,7.9929,11.5945,0,1
0x7C77ACCB,89,0x70D12031,0x7E8ACAC3,5,-13.0392,7.9929,11.5945,1,0
0x7C77ACCB,90,0x9BF117E5,0x06B863E8,6,-1.0325,0.0000,13.0201,1,0
0x7C77ACCB,91,0xD6136FD2,0x5768AC9B,4,-1.0325,0.0000,13.0201,0,1
0x7C77ACCB,92,0xF6CE218C,0xD6136FD2,5,-1.0325,0.0000,13.0201,1,0
0x7C77ACCB,93,0x31CBA02E,0xFFB0CCD7,6,-1.0409,4.0110,13.0348,1,0
0x7C77ACCB,94,0x7C13A6F1,0x3566387E,4,-1.0409,4.0110,13.0348,0,1
0x7C77ACCB,95,0xDDD92CA8,0x7C13A6F1,5,-1.0409,4.0110,13.0348,1,0
0x7C77ACCB,96,0x93CE790B,0xEDADDF1E,6,-1.0461,8.0125,13.0319,1,0
0x7C77ACCB,97,0xCD22E928,0x3F77915D,4,-1.0461,8.0125,13.0319,0,1
0x7C77ACCB,98,0xC7DB489D,0xCD22E928,5,-1.0461,8.0125,13.0319,1,0
0x7C77ACCB,99,0x56077F01,0x201ED1FD,6,13.5569,3.0066,9.5148,1,0
0x7C77ACCB,100,0x9709979F,0x55757568,4,13.5569,3.0066,9.5148,0,1
0x7C77ACCB,101,0x45D3C032,0x9709979F,5,13.5569,3.0066,9.5148,1,0
0x7C77ACCB,102,0x5C0549DC,0x4EBED574,6,13.5569,7.0066,9.5188,1,0
0x7C77ACCB,103,0x46A08F9E,0xDF727D0F,4,13.5569,7.0066,9.5188,0,1
0x7C77ACCB,104,0x67D6344F,0x46A08F9E,5,13.5569,7.0066,9.5188,1,0
0x7C77ACCB,105,0xBD7008F2,0xFAD780B2,3,13.5569,11.0066,9.5178,0,0
0x7C77ACCB,106,0xCC5594BD,0xBD7008F2,4,13.5569,11.0066,9.5178,0,1
0x7C77ACCB,107,0x16BACC34,0xCC5594BD,5,13.5569,11.0066,9.5178,1,0
0xA27A2734,0,0xA27A2734,,0,0.0000,0.0000,0.0000,0,0
0xA27A2734,1,0xB5D7712F,0xA27A2734,1,0.0000,0.0000,0.0000,0,1
0xA27A2734,2,0x48CC9EAF,0xB5D7712F,2,-3.8368,29.6681,-12.9064,1,1
0xA27A2734,3,0x26CA2A92,0xB5D7712F,2,-7.8593,29.9568,-9.9402,1,1
0xA27A2734,4,0x0DB6DF22,0xB5D7712F,2,-7.5914,30.0329,-12.8340,1,1
0xA27A2734,5,0x6FB9B7FF,0xB5D7712F,2,-3.6134,29.6681,-10.0599,1,1
0xA27A2734,6,0x024BE2A6,0xA27A2734,1,0.0000,0.0000,0.0000,0,0
0xA27A2734,7,0x846B4EC9,0x024BE2A6,2,0.0000,0.0000,0.0000,0,1
0xA27A2734,8,0x443DE524,0xA27A2734,1,0.0000,0.0000,0.0000,0,0
0xA27A2734,9,0x56055623,0x443DE524,2,0.0000,0.0000,0.0000,1,1
0xA27A2734,10,0x5E3BCF7B,0xA27A2734,1,0.0000,0.0000,0.0000,0,0
0xA27A2734,11,0xFAD780B2,0x5E3BCF7B,2,0.0000,0.0000,0.0000,1,1
0xA27A2734,12,0xCF37044A,0xA27A2734,1,0.0000,0.0000,0.0000,1,0
0xA27A2734,13,0xC053166E,0x846B4EC9,3,15.1015,12.4000,-13.5123,1,0
0xA27A2734,14,0x225A6C79,0x846B4EC9,3,9.7685,16.3000,-13.4305,1,0
0xA27A2734,15,0x3CD3285F,0x846B4EC9,3,9.7685,18.3000,-13.4305,1,0
0xA27A2734,16,0xB2D620B8,0x846B4EC9,3,15.1015,16.0000,-13.5123,1,0
0xA27EA462,0,0xA27EA462,,0,0.0000,0.0000,0.0000,0,0
0xA27EA462,1,0x708F0093,0xA27EA462,1,0.0000,0.0000,0.0000,0,0
0xA27EA462,2,0xF7F0B6BA,0x708F0093,2,0.0000,0.0000,0.0000,0,1
0xA27EA462,3,0x88408070,0xF7F0B6BA,3,0.0000,0.0000,0.0000,0,0
0xA27EA462,4,0xADA1FFB9,0x88408070,4,-2.2468,19.0454,11.1683,0,1
0xA27EA462,5,0xE64E15B6,0xADA1FFB9,5,-2.2468,19.7485,11.1683,1,1
0xA27EA462,6,0xF05F6E95,0xADA1FFB9,5,-2.2468,19.6922,11.1683,1,1
0xA27EA462,7,0xC65CEDE0,0xADA1FFB9,5,-2.2468,19.8629,11.1683,1,1
0xA27EA462,8,0x705A27E7,0xADA1FFB9,5,-2.2468,19.4706,11.1683,1,1
0xA27EA462,9,0xDF466784,0x708F0093,2,0.0000,0.0000,0.0000,1,1
0xA27EA462,10,0xBF65290F,0xA27EA462,1,0.0000,0.0000,0.0000,0,0
0xA27EA462,11,0x3AF9D39E,0xBF65290F,2,0.0000,0.0000,0.0000,1,1
0xA27EA462,12,0x30969070,0xBF65290F,2,0.0000,0.0000,0.0000,1,1
0xA27EA462,13,0xCF37044A,0xA27EA462,1,0.0000,0.0000,0.0000,1,0
0xA27EA462,14,0x5E3BCF7B,0xA27EA462,1,0.0000,0.0000,0.0000,0,0
0xA27EA462,15,0xFAD780B2,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0xA27EA462,16,0x3F77915D,0xFAD780B2,3,13.8806,0.0742,-11.6335,0,0
0xA27EA462,17,0x6C4F57DE,0x3F77915D,4,13.8806,0.0742,-11.6335,0,1
0xA27EA462,18,0xEDADDF1E,0x6C4F57DE,5,13.8806,0.0742,-11.6335,0,1
0xA27EA462,19,0x55757568,0xFAD780B2,3,13.8928,4.0779,-11.6296,0,0
0xA27EA462,20,0xEA779C71,0x55757568,4,13.8928,4.0779,-11.6296,0,1
0xA27EA462,21,0x201ED1FD,0xEA779C71,5,13.8928,4.0779,-11.6296,0,1
0xA27EA462,22,0xDF727D0F,0xFAD780B2,3,13.9133,8.0795,-11.6219,0,0
0xA27EA462,23,0x19098C70,0xDF727D0F,4,13.9133,8.0795,-11.6219,0,1
0xA27EA462,24,0x4EBED574,0x19098C70,5,13.9133,8.0795,-11.6219,0,1
0xA27EA462,25,0x8F27AA8C,0x5E3BCF7B,2,0.0000,0.0000,0.0000,1,1
0xA27EA462,26,0x7CC2AB57,0x88408070,4,-2.2468,19.0454,11.1683,1,1
0xA27EA462,27,0xCD22E928,0x3F77915D,4,13.8806,0.0742,-11.6335,0,1
0xA27EA462,28,0x518DB502,0xCD22E928,5,13.8806,0.0742,-11.6335,1,0
0xA27EA462,29,0xD3953D6D,0xEDADDF1E,6,13.8806,0.0742,-11.6335,1,0
0xA27EA462,30,0xB3E23323,0x201ED1FD,6,13.8928,4.0779,-11.6296,1,0
0xA27EA462,31,0x9709979F,0x55757568,4,13.8928,4.0779,-11.6296,0,1
0xA27EA462,32,0x16BACC34,0x9709979F,5,13.8928,4.0779,-11.6296,1,0
0xA27EA462,33,0x99E448CC,0x4EBED574,6,13.9133,8.0795,-11.6219,1,0
0xA27EA462,34,0x46A08F9E,0xDF727D0F,4,13.9133,8.0795,-11.6219,0,1
0xA27EA462,35,0xF0B851CB,0x46A08F9E,5,13.9133,8.0795,-11.6219,1,0
0xA27EA462,36,0xBD7008F2,0xFAD780B2,3,14.1667,12.0915,-11.5022,0,0
0xA27EA462,37,0xCC5594BD,0xBD7008F2,4,14.1667,12.0915,-11.5022,1,1
0xF88503ED,0,0xF88503ED,,0,0.0000,0.0000,0.0000,0,0
0xF88503ED,1,0x79FB8553,0xF88503ED,1,0.0000,0.0000,0.0000,1,0
0xFA83AC18,0,0xFA83AC18,,0,0.0000,0.0000,0.0000,0,0
0xFA83AC18,1,0x7FFDFCDE,0xFA83AC18,1,0.0000,0.0000,0.0000,0,0
0xFA83AC18,2,0x1959B097,0x7FFDFCDE,2,0.0000,0.0000,0.0000,0,1
0xFA83AC18,3,0x6AB1A46A,0x1959B097,3,-12.9944,15.8538,5.3751,1,1
0xFA83AC18,4,0x8CB895B5,0x1959B097,3,-12.9944,15.8538,7.2684,1,1
0xFA83AC18,5,0x62B61500,0x1959B097,3,-15.0488,15.2021,7.2684,1,1
0xFA83AC18,6,0xE4AA15B3,0x1959B097,3,-14.1033,14.6200,8.1268,1,1
0xFA83AC18,7,0x82A73CD6,0x1959B097,3,-12.7585,14.1841,4.9867,1,1
0xFA83AC18,8,0x04AEC541,0x1959B097,3,-15.0488,15.2021,4.5236,1,1
0xFA83AC18,9,0x0AAC901C,0x1959B097,3,-13.9042,14.2563,3.8282,1,1
0xFA83AC18,10,0xDB95EC51,0x7FFDFCDE,2,0.0000,0.0000,0.0000,1,1
0xFA83AC18,11,0x9D62B4F2,0xFA83AC18,1,0.0000,0.0000,0.0000,0,0
0xFA83AC18,12,0x544FAABB,0x9D62B4F2,2,0.0000,0.0000,0.0000,1,1
0xFA83AC18,13,0xC0AED8BD,0x9D62B4F2,2,0.0000,0.0000,0.0000,0,1
0xFA83AC18,14,0x0A0D8266,0xC0AED8BD,3,-8.0076,3.9752,15.6926,0,0
0xFA83AC18,15,0x1B52BCBF,0x0A0D8266,4,-8.0076,3.9752,15.6926,0,1
0xFA83AC18,16,0x6847A3DF,0x1B52BCBF,5,-8.0076,3.9752,15.6926,0,1
0xFA83AC18,17,0x2C0FF683,0xC0AED8BD,3,-8.0042,7.9554,15.6976,0,0
0xFA83AC18,18,0x8B9C6574,0x2C0FF683,4,-8.0042,7.9554,15.6976,0,1
0xFA83AC18,19,0xF7390A50,0x8B9C6574,5,-8.0042,7.9554,15.6976,0,1
0xFA83AC18,20,0x9212D5AC,0xC0AED8BD,3,-15.9989,4.1915,12.5885,0,0
0xFA83AC18,21,0xD4AB58A5,0x9212D5AC,4,-15.9989,4.1915,12.5885,0,1
0xFA83AC18,22,0xB940DB19,0xD4AB58A5,5,-15.9989,4.1915,12.5885,0,1
0xFA83AC18,23,0x8C150AD1,0xC0AED8BD,3,-15.9845,8.1643,12.5764,0,0
0xFA83AC18,24,0x7AE4B642,0x8C150AD1,4,-15.9845,8.1643,12.5764,0,1
0xFA83AC18,25,0xDEEB812A,0x7AE4B642,5,-15.9845,8.1643,12.5764,0,1
0xFA83AC18,26,0xCF37044A,0xFA83AC18,1,0.0000,0.0000,0.0000,1,0
0xFA83AC18,27,0x5E3BCF7B,0xFA83AC18,1,0.0000,0.0000,0.0000,0,0
0xFA83AC18,28,0x8F27AA8C,0x5E3BCF7B,2,0.0000,0.0000,0.0000,1,1
0xFA83AC18,29,0xFAD780B2,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0xFA83AC18,30,0x5F86CE47,0xFAD780B2,3,-13.2712,1.1421,-15.9152,0,0
0xFA83AC18,31,0xB6E7F788,0x5F86CE47,4,-13.2712,1.1421,-15.9152,0,1
0xFA83AC18,32,0x133BCDEC,0xB6E7F788,5,-13.2712,1.1421,-15.9152,0,1
0xFA83AC18,33,0x3D845A2A,0xFAD780B2,3,-13.2719,5.1442,-15.9086,0,0
0xFA83AC18,34,0x63266BF3,0x3D845A2A,4,-13.2719,5.1442,-15.9086,0,1
0xFA83AC18,35,0xB441611B,0x63266BF3,5,-13.2719,5.1442,-15.9086,0,1
0xFA83AC18,36,0xD76DF349,0xFAD780B2,3,-13.3064,9.1379,-15.9198,0,0
0xFA83AC18,37,0x39F0837A,0xD76DF349,4,-13.3064,9.1379,-15.9198,0,1
0xFA83AC18,38,0xAAFCF582,0x39F0837A,5,-13.3064,9.1379,-15.9198,0,1
0xFA83AC18,39,0xBD6B8BC4,0xFAD780B2,3,-13.0713,4.1072,-10.3049,0,0
0xFA83AC18,40,0x97F4467D,0xBD6B8BC4,4,-13.0713,4.1072,-10.3049,0,1
0xFA83AC18,41,0x86D2E231,0x97F4467D,5,-13.0713,4.1072,-10.3049,0,1
0xFA83AC18,42,0x5768AC9B,0xFAD780B2,3,-13.0451,8.1091,-10.3156,0,0
0xFA83AC18,43,0x20D5A5AC,0x5768AC9B,4,-13.0451,8.1091,-10.3156,0,1
0xFA83AC18,44,0x06B863E8,0x20D5A5AC,5,-13.0451,8.1091,-10.3156,0,1
0xFA83AC18,45,0x3566387E,0xFAD780B2,3,-15.2762,0.1586,-2.8425,0,0
0xFA83AC18,46,0x8D2E3FB7,0x3566387E,4,-15.2762,0.1586,-2.8425,0,1
0xFA83AC18,47,0xFFB0CCD7,0x8D2E3FB7,5,-15.2762,0.1586,-2.8425,0,1
0xFA83AC18,48,0x3F77915D,0xFAD780B2,3,-15.2873,4.1712,-2.8411,0,0
0xFA83AC18,49,0x6C4F57DE,0x3F77915D,4,-15.2873,4.1712,-2.8411,0,1
0xFA83AC18,50,0xEDADDF1E,0x6C4F57DE,5,-15.2873,4.1712,-2.8411,0,1
0xFA83AC18,51,0x55757568,0xFAD780B2,3,-15.2968,8.1750,-2.7827,0,0
0xFA83AC18,52,0xEA779C71,0x55757568,4,-15.2968,8.1750,-2.7827,0,1
0xFA83AC18,53,0x201ED1FD,0xEA779C71,5,-15.2968,8.1750,-2.7827,0,1
0xFA83AC18,54,0xBD7008F2,0xFAD780B2,3,-13.0293,7.5847,-6.2279,0,0
0xFA83AC18,55,0x3CC2A6BB,0xBD7008F2,4,-13.0293,7.5847,-6.2279,0,1
0xFA83AC18,56,0x33C9D423,0x3CC2A6BB,5,-13.0293,7.5847,-6.2279,0,1
0xFA83AC18,57,0x93CE790B,0x6847A3DF,6,-8.0076,3.9752,15.6926,1,0
0xFA83AC18,58,0xA3512089,0x0A0D8266,4,-8.0076,3.9752,15.6926,0,1
0xFA83AC18,59,0xDDD92CA8,0xA3512089,5,-8.0076,3.9752,15.6926,1,0
0xFA83AC18,60,0x56077F01,0xF7390A50,6,-8.0042,7.9554,15.6976,1,0
0xFA83AC18,61,0x24C26AAA,0x2C0FF683,4,-8.0042,7.9554,15.6976,0,1
0xFA83AC18,62,0xC7DB489D,0x24C26AAA,5,-8.0042,7.9554,15.6976,1,0
0xFA83AC18,63,0x5C0549DC,0xB940DB19,6,-15.9989,4.1915,12.5885,1,0
0xFA83AC18,64,0xAE87DBFB,0x9212D5AC,4,-15.9989,4.1915,12.5885,0,1
0xFA83AC18,65,0x45D3C032,0xAE87DBFB,5,-15.9989,4.1915,12.5885,1,0
0xFA83AC18,66,0x3602CF73,0xDEEB812A,6,-15.9845,8.1643,12.5764,1,0
0xFA83AC18,67,0x6D58BE44,0x8C150AD1,4,-15.9845,8.1643,12.5764,0,1
0xFA83AC18,68,0x67D6344F,0x6D58BE44,5,-15.9845,8.1643,12.5764,1,0
0xFA83AC18,69,0x7F40D826,0x5F86CE47,4,-13.2712,1.1421,-15.9152,0,1
0xFA83AC18,70,0x518DB502,0x7F40D826,5,-13.2712,1.1421,-15.9152,1,0
0xFA83AC18,71,0xD3953D6D,0x133BCDEC,6,-13.2712,1.1421,-15.9152,1,0
0xFA83AC18,72,0xB3E23323,0xB441611B,6,-13.2719,5.1442,-15.9086,1,0
0xFA83AC18,73,0x0D236BE5,0x3D845A2A,4,-13.2719,5.1442,-15.9086,0,1
0xFA83AC18,74,0xF0B851CB,0x0D236BE5,5,-13.2719,5.1442,-15.9086,1,0
0xFA83AC18,75,0x99E448CC,0xAAFCF582,6,-13.3064,9.1379,-15.9198,1,0
0xFA83AC18,76,0xD1E3186C,0xD76DF349,4,-13.3064,9.1379,-15.9198,0,1
0xFA83AC18,77,0x8EB578EE,0xD1E3186C,5,-13.3064,9.1379,-15.9198,1,0
0xFA83AC18,78,0x13E74771,0x86D2E231,6,-13.0713,4.1072,-10.3049,1,0
0xFA83AC18,79,0x7E8ACAC3,0xBD6B8BC4,4,-13.0713,4.1072,-10.3049,0,1
0xFA83AC18,80,0x98C6D1CD,0x7E8ACAC3,5,-13.0713,4.1072,-10.3049,1,0
0xFA83AC18,81,0x39E9C1DA,0x06B863E8,6,-13.0451,8.1091,-10.3156,1,0
0xFA83AC18,82,0xD6136FD2,0x5768AC9B,4,-13.0451,8.1091,-10.3156,0,1
0xFA83AC18,83,0x6EC45118,0xD6136FD2,5,-13.0451,8.1091,-10.3156,1,0
0xFA83AC18,84,0x1BEBD137,0xFFB0CCD7,6,-15.2762,0.1586,-2.8425,1,0
0xFA83AC18,85,0x7C13A6F1,0x3566387E,4,-15.2762,0.1586,-2.8425,0,1
0xFA83AC18,86,0x78C2223F,0x7C13A6F1,5,-15.2762,0.1586,-2.8425,1,0
0xFA83AC18,87,0x31EE3270,0xEDADDF1E,6,-15.2873,4.1712,-2.8411,1,0
0xFA83AC18,88,0xCD22E928,0x3F77915D,4,-15.2873,4.1712,-2.8411,0,1
0xFA83AC18,89,0x16BF4962,0xCD22E928,5,-15.2873,4.1712,-2.8411,1,0
0xFA83AC18,90,0x9BF117E5,0x201ED1FD,6,-15.2968,8.1750,-2.7827,1,0
0xFA83AC18,91,0x9709979F,0x55757568,4,-15.2968,8.1750,-2.7827,0,1
0xFA83AC18,92,0x70D12031,0x9709979F,5,-15.2968,8.1750,-2.7827,1,0
0xFA83AC18,93,0xDF727D0F,0xFAD780B2,3,-13.0311,11.6227,-6.2271,0,0
0xFA83AC18,94,0x46A08F9E,0xDF727D0F,4,-13.0311,11.6227,-6.2271,1,1
0xFA83AC18,95,0x31CBA02E,0x33C9D423,6,-13.0293,7.5847,-6.2279,1,0
0xFA83AC18,96,0xCC5594BD,0xBD7008F2,4,-13.0293,7.5847,-6.2279,0,1
0xFA83AC18,97,0xF6CE218C,0xCC5594BD,5,-13.0293,7.5847,-6.2279,1,0
0x6D82CFA8,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x6D82CFA8,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xA54BF2A0,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x1D9E9DF7,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x1D9E9DF7,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x4A90EA98,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x4A90EA98,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x8D269A21,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x8D269A21,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x955E5427,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x955E5427,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x95F52F09,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x95F52F09,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xD09503F9,0,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xD7269AD8,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xD7269AD8,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x1C8B4C65,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x1C8B4C65,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x5D1E577A,0,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x82A56CAF,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x82A56CAF,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x96B63F58,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x96B63F58,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x9BEAA2BE,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x9BEAA2BE,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x9F769F33,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x9F769F33,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xF7497912,0,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x1F99B256,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x26817EF5,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x569B86FF,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x569B86FF,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x7BB7B533,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x7BB7B533,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xA919EE15,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xA919EE15,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xAA7058A0,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xAA7058A0,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xB23503D0,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xB23503D0,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xB4C5192D,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xE37CCB9E,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xE37CCB9E,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xF3D2AA0E,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xFD7357AE,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xFD7357AE,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x0A9846DC,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x0A9846DC,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x3140BEFA,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x3140BEFA,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x3A9FE8AF,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x3A9FE8AF,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x49107276,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x49107276,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x9D228B3A,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x9D228B3A,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xADEF9C3B,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xD3B8C8B7,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xD3B8C8B7,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x3B90114E,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x3B90114E,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x9CA62FC6,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x9CA62FC6,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x9D099FB2,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x9D099FB2,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xB16A3EF5,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xB16A3EF5,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xC97C8224,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xC97C8224,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xF03B0EFA,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xF03B0EFA,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x52FD399B,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x52FD399B,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x6D91D7DE,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x6D91D7DE,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xB5A01C4C,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xB5A01C4C,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x1168C0BA,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x1168C0BA,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x43E32EBE,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x43E32EBE,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x471755DB,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x471755DB,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x53D5453A,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x53D5453A,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x77192B68,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x77192B68,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x92EC6371,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x92EC6371,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xA62A1E42,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xA62A1E42,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xAA00F6D1,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xAA00F6D1,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xC89841E8,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xC89841E8,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x00B053FA,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x00B053FA,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x0FAFE6B1,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x0FAFE6B1,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x16A45787,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x16A45787,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x54A16BE7,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x54A16BE7,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x63EC88D0,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x63EC88D0,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0x744CE51B,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0x744CE51B,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
0xAAE6B90C,0,0x86DE6639,,0,0.0000,0.0000,0.0000,1,0
0xAAE6B90C,1,0xB5D7712F,,0,0.0000,0.0000,0.0000,1,0
